"monthyear","site","NEWsiteID","Region","malinc","propsuspected","TPR"
2017-06-01,"Western Site 004","W004","Western",101.269060862317,0.221458439290801,0.267283703569029
2017-06-01,"Kampala Site 001","K001","Kampala",41.9265173897271,0.121495251231954,0.147722613072778
2017-06-01,"Kampala Site 002","K002","Kampala",31.7998847355053,0.0921501528298661,0.11204274432994
2017-07-01,"Central Site 001","C001","Central",23.7028019251561,0.0631906498787073,0.0894098379515451
2017-07-01,"Central Site 002","C002","Central",32.0384095106842,0.0854130209775594,0.12085275874222
2017-07-01,"Central Site 003","C003","Central",23.8773624284597,0.0636560206682763,0.090068301299566
2017-07-01,"Eastern Site 001","E001","Eastern",88.0281125147746,0.156779783559148,0.209734755980944
2017-07-01,"Eastern Site 002","E002","Eastern",89.3097912045353,0.159062478278285,0.212788468704795
2017-07-01,"Eastern Site 003","E003","Eastern",70.473905683394,0.125515399160193,0.167910307165224
2017-07-01,"Eastern Site 004","E004","Eastern",89.889605973196,0.160095139678582,0.214169928621918
2017-07-01,"Northern Site 001","N001","Northern",91.7461893239457,0.185209452676239,0.198439691149974
2017-07-01,"Northern Site 002","N002","Northern",127.923677012862,0.258241507123832,0.276688712024531
2017-07-01,"Northern Site 003","N003","Northern",122.957748118032,0.248216709588176,0.265947803836146
2017-07-01,"Western Site 001","W001","Western",24.2604207500896,0.062953853596197,0.0828558184854633
2017-07-01,"Western Site 002","W002","Western",35.9857781207789,0.0933802191931228,0.12290104655429
2017-07-01,"Western Site 003","W003","Western",23.7540481466139,0.0616398571460647,0.0811264207577079
2017-07-01,"Western Site 004","W004","Western",27.6391679884605,0.0717214327397769,0.0943951429998449
2017-07-01,"Kampala Site 001","K001","Kampala",27.5684609941129,0.0767153713647462,0.0654593916865596
2017-07-01,"Kampala Site 002","K002","Kampala",18.8832260376525,0.0525467743140361,0.044836905831214
2017-08-01,"Central Site 001","C001","Central",39.7980590795951,0.0729048630092965,0.0846260504181757
2017-08-01,"Central Site 002","C002","Central",55.756738763839,0.102139086564323,0.118560369397534
2017-08-01,"Central Site 003","C003","Central",48.7342008866865,0.0892747114226245,0.10362774056589
2017-08-01,"Eastern Site 001","E001","Eastern",65.3519515448431,0.143604133206725,0.263562942101967
2017-08-01,"Eastern Site 002","E002","Eastern",53.0816410988875,0.116641399055477,0.214077057668639
2017-08-01,"Eastern Site 003","E003","Eastern",66.5444579626025,0.146224542336333,0.268372293506331
2017-08-01,"Eastern Site 004","E004","Eastern",43.1296676322124,0.0947729698870293,0.17394097382426
2017-08-01,"Northern Site 001","N001","Northern",123.538793443077,0.214210133639575,0.180377189871975
2017-08-01,"Northern Site 002","N002","Northern",130.565951077736,0.226394876051846,0.190637440207925
2017-08-01,"Northern Site 003","N003","Northern",93.7652943431898,0.162584364572604,0.136905338232369
2017-08-01,"Western Site 001","W001","Western",28.8663084751224,0.080780156040671,0.113789182437573
2017-08-01,"Western Site 002","W002","Western",30.5765446301184,0.0855661210900654,0.120530826386257
2017-08-01,"Western Site 003","W003","Western",34.6964411185784,0.0970953362474531,0.136771200646558
2017-08-01,"Western Site 004","W004","Western",24.821660221408,0.0694615173118477,0.0978454320119037
2017-08-01,"Kampala Site 001","K001","Kampala",15.2016896939535,0.0664875720868263,0.0514025621092878
2017-08-01,"Kampala Site 002","K002","Kampala",10.3951116019506,0.045465059865036,0.0351497353590094
2017-09-01,"Central Site 001","C001","Central",69.5868896231285,0.175952255620626,0.218910427792116
2017-09-01,"Central Site 002","C002","Central",81.699766290176,0.20657997850297,0.257015809816479
2017-09-01,"Central Site 003","C003","Central",80.4312487365431,0.203372498960992,0.253025234553933
2017-09-01,"Eastern Site 001","E001","Eastern",161.137947563275,0.41209017941686,0.431386666009283
2017-09-01,"Eastern Site 002","E002","Eastern",104.279801962507,0.2666825719833,0.279170218939582
2017-09-01,"Eastern Site 003","E003","Eastern",148.5604439059,0.379924784380111,0.397715097942774
2017-09-01,"Eastern Site 004","E004","Eastern",111.075780267047,0.284062437875729,0.297363912401612
2017-09-01,"Northern Site 001","N001","Northern",183.386817650601,0.38565205477895,0.405133991635805
2017-09-01,"Northern Site 002","N002","Northern",194.703653195165,0.409450716739874,0.430134887641265
2017-09-01,"Northern Site 003","N003","Northern",177.26131953825,0.372770480389707,0.391601680356253
2017-09-01,"Western Site 001","W001","Western",63.2982620098046,0.225781711240114,0.263067141375236
2017-09-01,"Western Site 002","W002","Western",76.8526040392443,0.274129366309485,0.319398893585978
2017-09-01,"Western Site 003","W003","Western",67.5910951328797,0.241094030691255,0.280908126296961
2017-09-01,"Western Site 004","W004","Western",57.5825991389113,0.205394229769264,0.23931288581167
2017-09-01,"Kampala Site 001","K001","Kampala",45.5086790709891,0.130096711159842,0.133394316884229
2017-09-01,"Kampala Site 002","K002","Kampala",34.9810777774784,0.100001214374462,0.102535979273797
2017-10-01,"Central Site 001","C001","Central",106.972991540651,0.294546816061057,0.352625734332425
2017-10-01,"Central Site 002","C002","Central",129.233565355971,0.35584061598721,0.426005482577621
2017-10-01,"Central Site 003","C003","Central",89.2545932818007,0.245759755722908,0.294218812106201
2017-10-01,"Eastern Site 001","E001","Eastern",180.44724554631,0.412971901056995,0.51804119403399
2017-10-01,"Eastern Site 002","E002","Eastern",236.147920906251,0.540448570063007,0.677950780265708
2017-10-01,"Eastern Site 003","E003","Eastern",246.701584299278,0.564601703691279,0.708249011579819
2017-10-01,"Eastern Site 004","E004","Eastern",254.545236773011,0.582552701300034,0.730767144681705
2017-10-01,"Northern Site 001","N001","Northern",209.905959183588,0.438598830234068,0.501957669167528
2017-10-01,"Northern Site 002","N002","Northern",214.229747062376,0.447633391773877,0.512297339818388
2017-10-01,"Northern Site 003","N003","Northern",357.733054206462,0.747483776645833,0.855463326396577
2017-10-01,"Western Site 001","W001","Western",156.968086422466,0.486033725629544,0.594671414823915
2017-10-01,"Western Site 002","W002","Western",156.262262036393,0.483848221150118,0.591997408942532
2017-10-01,"Western Site 003","W003","Western",135.943863056295,0.420934622722566,0.515021436667941
2017-10-01,"Western Site 004","W004","Western",99.0066718591688,0.306562835049039,0.375085400946014
2017-10-01,"Kampala Site 001","K001","Kampala",93.1464127845648,0.28949271709432,0.35040608943465
2017-10-01,"Kampala Site 002","K002","Kampala",93.6809533400238,0.291154032792594,0.352416969511329
2017-11-01,"Central Site 001","C001","Central",98.4113669449143,0.261991547274662,0.333158570530859
2017-11-01,"Central Site 002","C002","Central",91.3487343193011,0.243189348841094,0.309248968797037
2017-11-01,"Central Site 003","C003","Central",127.65603348578,0.339846938114437,0.432162492566208
2017-11-01,"Eastern Site 001","E001","Eastern",169.389756086564,0.490498907709397,0.524306044794088
2017-11-01,"Eastern Site 002","E002","Eastern",179.866807821068,0.520837120305697,0.556735287759726
2017-11-01,"Eastern Site 003","E003","Eastern",180.372111041188,0.522300317864138,0.558299334717957
2017-11-01,"Eastern Site 004","E004","Eastern",215.107563479556,0.622883150459422,0.665814736492234
2017-11-01,"Northern Site 001","N001","Northern",267.913985566748,0.684672467402946,0.881779331263399
2017-11-01,"Northern Site 002","N002","Northern",195.049358821405,0.498461942877344,0.641961608764331
2017-11-01,"Northern Site 003","N003","Northern",255.302858890285,0.652443872841001,0.840272611023595
2017-11-01,"Western Site 001","W001","Western",146.230397739117,0.411881224486969,0.483737881930776
2017-11-01,"Western Site 002","W002","Western",108.437634941551,0.305431883867805,0.358717425783056
2017-11-01,"Western Site 003","W003","Western",105.920441238497,0.298341806560253,0.350390416015246
2017-11-01,"Western Site 004","W004","Western",123.505084700224,0.347871757877928,0.408561345686512
2017-11-01,"Kampala Site 001","K001","Kampala",62.7748020076543,0.187561505079232,0.220960242019
2017-11-01,"Kampala Site 002","K002","Kampala",72.0201895906782,0.215185308813433,0.253502966369693
2017-12-01,"Central Site 001","C001","Central",71.4222400754447,0.181267837378175,0.26044943647424
2017-12-01,"Central Site 002","C002","Central",78.2458945621969,0.198586099736271,0.285332679619403
2017-12-01,"Central Site 003","C003","Central",58.5328550832537,0.148554904540992,0.213446807402825
2017-12-01,"Eastern Site 001","E001","Eastern",137.32734158605,0.342978081243491,0.421707184601011
2017-12-01,"Eastern Site 002","E002","Eastern",109.822687051036,0.274284596546759,0.337245413962887
2017-12-01,"Eastern Site 003","E003","Eastern",95.1882258262667,0.23773470507625,0.29230565637366
2017-12-01,"Eastern Site 004","E004","Eastern",98.9885108809681,0.247226001282717,0.303975637694133
2017-12-01,"Northern Site 001","N001","Northern",173.943519897929,0.402958844889057,0.499518659945046
2017-12-01,"Northern Site 002","N002","Northern",179.999763869869,0.416988784473648,0.516910551720829
2017-12-01,"Northern Site 003","N003","Northern",165.121171654722,0.382520927688245,0.474183266165494
2017-12-01,"Western Site 001","W001","Western",102.52498538918,0.291935789419682,0.373959776021976
2017-12-01,"Western Site 002","W002","Western",78.9914271598154,0.224924924960991,0.288121147213139
2017-12-01,"Western Site 003","W003","Western",68.7754543966177,0.195835351702404,0.250858397339339
2017-12-01,"Western Site 004","W004","Western",82.0800232131157,0.233719578513937,0.299386798058444
2017-12-01,"Kampala Site 001","K001","Kampala",43.324338298205,0.110753569122367,0.15154807006297
2017-12-01,"Kampala Site 002","K002","Kampala",39.6298185022194,0.101308964318891,0.138624679495819
2018-01-01,"Central Site 001","C001","Central",42.6293274824185,0.087299956125164,0.122175590412836
2018-01-01,"Central Site 002","C002","Central",33.2776958934613,0.0681488909869356,0.0953738279131718
2018-01-01,"Central Site 003","C003","Central",24.0610792232802,0.0492743208623869,0.0689590179738743
2018-01-01,"Eastern Site 001","E001","Eastern",69.0279375834388,0.203152366359277,0.290982228435254
2018-01-01,"Eastern Site 002","E002","Eastern",50.4228358541644,0.14839670401476,0.21255378118656
2018-01-01,"Eastern Site 003","E003","Eastern",38.4321601928286,0.113107599050521,0.162007963847568
2018-01-01,"Eastern Site 004","E004","Eastern",70.2482496162597,0.20674380028941,0.296126364666579
2018-01-01,"Northern Site 001","N001","Northern",101.347336009229,0.202568022715035,0.254374339861597
2018-01-01,"Northern Site 002","N002","Northern",141.272282930592,0.282368024109512,0.35458301250205
2018-01-01,"Northern Site 003","N003","Northern",85.7322442667999,0.171357352722784,0.215181611071005
2018-01-01,"Western Site 001","W001","Western",37.0774791148153,0.0591727572688438,0.135536132236271
2018-01-01,"Western Site 002","W002","Western",42.0559737438572,0.0671180453866335,0.153734939773587
2018-01-01,"Western Site 003","W003","Western",29.1785975538231,0.0465667599771569,0.106661896950369
2018-01-01,"Western Site 004","W004","Western",40.2617739998296,0.0642546428986594,0.147176271288824
2018-01-01,"Kampala Site 001","K001","Kampala",18.3354867003019,0.0519712406001054,0.0519712406001054
2018-01-01,"Kampala Site 002","K002","Kampala",12.4550873473158,0.0353034719941206,0.0353034719941206
2018-02-01,"Central Site 001","C001","Central",40.472328623998,0.0860124730966933,0.106908262269731
2018-02-01,"Central Site 002","C002","Central",46.5570509445472,0.098943827251264,0.122981147418673
2018-02-01,"Central Site 003","C003","Central",59.5173973121286,0.126487373203904,0.157216096473479
2018-02-01,"Eastern Site 001","E001","Eastern",59.7387112273813,0.249084196845922,0.274590426427004
2018-02-01,"Eastern Site 002","E002","Eastern",38.0392267342296,0.158606873919179,0.174848222790552
2018-02-01,"Eastern Site 003","E003","Eastern",47.3015182723616,0.197226562916938,0.217422569154776
2018-02-01,"Eastern Site 004","E004","Eastern",50.070384906175,0.208771521077012,0.230149731393084
2018-02-01,"Northern Site 001","N001","Northern",85.2716293336983,0.218390663897835,0.274781940528779
2018-02-01,"Northern Site 002","N002","Northern",78.3111623695674,0.200564090004344,0.252352316111663
2018-02-01,"Northern Site 003","N003","Northern",73.2548842945893,0.187614367637422,0.236058808972747
2018-02-01,"Western Site 001","W001","Western",44.6329165712567,0.0930236989588706,0.0933629685385729
2018-02-01,"Western Site 002","W002","Western",66.8299981181116,0.139286744043177,0.139794740990606
2018-02-01,"Western Site 003","W003","Western",63.1911215046648,0.13170261581133,0.132182952452552
2018-02-01,"Western Site 004","W004","Western",47.4576579228154,0.09891101059589,0.0992717519700599
2018-02-01,"Kampala Site 001","K001","Kampala",20.0676397654819,0.0418175358884037,0.0418175358884037
2018-02-01,"Kampala Site 002","K002","Kampala",26.2631185313745,0.0547278561186977,0.0547278561186977
2018-03-01,"Central Site 001","C001","Central",78.6184312106726,0.248889126331148,0.267647587155261
2018-03-01,"Central Site 002","C002","Central",67.4340993194333,0.213481925371505,0.229571789933967
2018-03-01,"Central Site 003","C003","Central",83.9029551685455,0.265618798123078,0.285638153296154
2018-03-01,"Eastern Site 001","E001","Eastern",118.119777140704,0.299747919752739,0.439465252051675
2018-03-01,"Eastern Site 002","E002","Eastern",85.1831174797622,0.216165851991038,0.316924236567078
2018-03-01,"Eastern Site 003","E003","Eastern",75.6024254674857,0.191853306116094,0.281279221549914
2018-03-01,"Eastern Site 004","E004","Eastern",130.374349145313,0.330845865877935,0.485058451642424
2018-03-01,"Northern Site 001","N001","Northern",115.101051503532,0.291526799589682,0.29680280925186
2018-03-01,"Northern Site 002","N002","Northern",134.310856265228,0.340181202219079,0.346337752190902
2018-03-01,"Northern Site 003","N003","Northern",145.414537777174,0.368304496424965,0.374970017689208
2018-03-01,"Western Site 001","W001","Western",64.329450354602,0.264515560007416,0.305562677764048
2018-03-01,"Western Site 002","W002","Western",54.3491287774822,0.223477585386558,0.258156493361093
2018-03-01,"Western Site 003","W003","Western",63.0381873170107,0.25920602971262,0.299429222724573
2018-03-01,"Western Site 004","W004","Western",72.0499953365262,0.296261584078801,0.342235001022998
2018-03-01,"Kampala Site 001","K001","Kampala",41.571683950163,0.113527535619997,0.133704260154771
2018-03-01,"Kampala Site 002","K002","Kampala",42.884248470071,0.117111999878555,0.137925774689763
2018-04-01,"Central Site 001","C001","Central",123.125032760169,0.308481899365014,0.404625123936639
2018-04-01,"Central Site 002","C002","Central",115.486561424303,0.289344197688029,0.379522857227142
2018-04-01,"Central Site 003","C003","Central",88.6387554253093,0.222078735883155,0.291293058734988
2018-04-01,"Eastern Site 001","E001","Eastern",254.265404865063,0.599561881548766,0.654012786876618
2018-04-01,"Eastern Site 002","E002","Eastern",203.721499634466,0.480378546572615,0.524005480782289
2018-04-01,"Eastern Site 003","E003","Eastern",242.193592687986,0.571096355826018,0.62296208405383
2018-04-01,"Eastern Site 004","E004","Eastern",247.89931895191,0.584550549392838,0.637638158201645
2018-04-01,"Northern Site 001","N001","Northern",205.452581706463,0.50099721322743,0.617301603329365
2018-04-01,"Northern Site 002","N002","Northern",155.869134151717,0.380087712646767,0.468323472123047
2018-04-01,"Northern Site 003","N003","Northern",251.983987112371,0.614464292795321,0.757109586873105
2018-04-01,"Western Site 001","W001","Western",83.4908422653226,0.256802858536374,0.289492550262895
2018-04-01,"Western Site 002","W002","Western",114.8331009282,0.353206025629065,0.398167347942885
2018-04-01,"Western Site 003","W003","Western",87.1578789082669,0.268082005646582,0.302207475168071
2018-04-01,"Western Site 004","W004","Western",124.550713906181,0.383095660506208,0.431861780615195
2018-04-01,"Kampala Site 001","K001","Kampala",51.3077166423172,0.139273975539777,0.156475081716973
2018-04-01,"Kampala Site 002","K002","Kampala",82.443883094261,0.223792600975036,0.251432224789344
2018-05-01,"Central Site 001","C001","Central",116.623528558721,0.304980789478164,0.425524850303566
2018-05-01,"Central Site 002","C002","Central",89.9511444925232,0.2352301581064,0.328205189534656
2018-05-01,"Central Site 003","C003","Central",84.6041562044394,0.221247313224381,0.30869560670021
2018-05-01,"Eastern Site 001","E001","Eastern",154.530422303815,0.32706992607325,0.409610893882891
2018-05-01,"Eastern Site 002","E002","Eastern",149.131273619938,0.315642408212577,0.395299471668166
2018-05-01,"Eastern Site 003","E003","Eastern",252.365962954002,0.534142828423062,0.668941727655224
2018-05-01,"Eastern Site 004","E004","Eastern",180.255994323899,0.381519145931451,0.477801185436474
2018-05-01,"Northern Site 001","N001","Northern",156.335998280122,0.418154208807669,0.492854919094683
2018-05-01,"Northern Site 002","N002","Northern",193.76952645622,0.518278220740666,0.610865477786367
2018-05-01,"Northern Site 003","N003","Northern",223.472021943479,0.597723925100026,0.704503674819228
2018-05-01,"Western Site 001","W001","Western",149.732249714199,0.360179505916482,0.476585645980511
2018-05-01,"Western Site 002","W002","Western",114.484804534136,0.275392110989833,0.364395877494651
2018-05-01,"Western Site 003","W003","Western",98.8789674601368,0.237852417988125,0.314723759716585
2018-05-01,"Western Site 004","W004","Western",147.407096867695,0.354586372806998,0.469184872443282
2018-05-01,"Kampala Site 001","K001","Kampala",84.7890064656641,0.243404066041395,0.287659808224457
2018-05-01,"Kampala Site 002","K002","Kampala",89.382519670738,0.256590678765564,0.303244011681106
2018-06-01,"Central Site 001","C001","Central",73.2378560186476,0.202886023438683,0.252066864419516
2018-06-01,"Central Site 002","C002","Central",57.1229332305816,0.158243911009017,0.196603224734103
2018-06-01,"Central Site 003","C003","Central",72.7005586065359,0.201397583699001,0.250217617577866
2018-06-01,"Eastern Site 001","E001","Eastern",104.657400753241,0.292533857284179,0.384162759331056
2018-06-01,"Eastern Site 002","E002","Eastern",88.2431192388012,0.24665336482585,0.323911352037926
2018-06-01,"Eastern Site 003","E003","Eastern",114.724980688114,0.320674322943261,0.421117520864699
2018-06-01,"Eastern Site 004","E004","Eastern",138.567625395942,0.387318256138984,0.508635996527065
2018-06-01,"Northern Site 001","N001","Northern",113.178758309629,0.265812905135119,0.283245702230126
2018-06-01,"Northern Site 002","N002","Northern",132.700189198541,0.311661157355557,0.332100818536841
2018-06-01,"Northern Site 003","N003","Northern",124.809879838847,0.293129888019864,0.312354213707644
2018-06-01,"Western Site 001","W001","Western",49.8054084270333,0.179874464634683,0.199581000460814
2018-06-01,"Western Site 002","W002","Western",52.5095796644542,0.189640700249922,0.210417197131553
2018-06-01,"Western Site 003","W003","Western",65.7849778436363,0.237585395729951,0.263614577371863
2018-06-01,"Western Site 004","W004","Western",50.3583565626852,0.18187146160775,0.201796782754378
2018-06-01,"Kampala Site 001","K001","Kampala",26.7361404639459,0.079195202036105,0.0940144832233398
2018-06-01,"Kampala Site 002","K002","Kampala",30.0296078877858,0.0889507917923026,0.105595572808157
2018-07-01,"Central Site 001","C001","Central",38.634807754126,0.0894945420332776,0.116935351264579
2018-07-01,"Central Site 002","C002","Central",43.8928885237998,0.10167447918867,0.132849899764271
2018-07-01,"Central Site 003","C003","Central",37.5929552851133,0.0870811714226636,0.113781993152764
2018-07-01,"Eastern Site 001","E001","Eastern",85.9833022913687,0.145733018014462,0.223224209658457
2018-07-01,"Eastern Site 002","E002","Eastern",99.3257279733225,0.168347082727582,0.257862940067858
2018-07-01,"Eastern Site 003","E003","Eastern",69.136369809723,0.117179168029538,0.179487308560599
2018-07-01,"Eastern Site 004","E004","Eastern",104.051607738014,0.176356971886621,0.270131959136693
2018-07-01,"Northern Site 001","N001","Northern",55.5819879977217,0.151714315364771,0.142493714914456
2018-07-01,"Northern Site 002","N002","Northern",52.3518255800064,0.142897396478372,0.134212653742334
2018-07-01,"Northern Site 003","N003","Northern",55.1966331818542,0.150662466660398,0.141505793444728
2018-07-01,"Western Site 001","W001","Western",46.2471382616802,0.129168090847117,0.110954166990782
2018-07-01,"Western Site 002","W002","Western",33.5919629698721,0.0938222317686777,0.0805924087198199
2018-07-01,"Western Site 003","W003","Western",49.3887846487093,0.137942697907843,0.1184914713723
2018-07-01,"Western Site 004","W004","Western",31.0828200739516,0.0868142046839574,0.0745725798105709
2018-07-01,"Kampala Site 001","K001","Kampala",18.3137104831068,0.0414943341934122,0.0414943341934122
2018-07-01,"Kampala Site 002","K002","Kampala",23.737259830111,0.0537827543541789,0.0537827543541789
2018-08-01,"Central Site 001","C001","Central",26.610893245576,0.0742017731264925,0.0923835874196723
2018-08-01,"Central Site 002","C002","Central",35.0237247693786,0.097660099396107,0.121589956005417
2018-08-01,"Central Site 003","C003","Central",35.6822319292786,0.0994962797313609,0.123876059414712
2018-08-01,"Eastern Site 001","E001","Eastern",59.8604257455446,0.101806743645872,0.153191766548438
2018-08-01,"Eastern Site 002","E002","Eastern",72.8570670153602,0.12391059121351,0.1864521119356
2018-08-01,"Eastern Site 003","E003","Eastern",87.2262201618185,0.148348718282772,0.223224920128914
2018-08-01,"Eastern Site 004","E004","Eastern",78.5456108565447,0.133585298958149,0.201009944915666
2018-08-01,"Northern Site 001","N001","Northern",59.6478323414478,0.145069677720632,0.145931159948407
2018-08-01,"Northern Site 002","N002","Northern",61.8897878130772,0.150522344564776,0.151416206926387
2018-08-01,"Northern Site 003","N003","Northern",43.342871821786,0.105414332756967,0.106040325560217
2018-08-01,"Western Site 001","W001","Western",38.3835354554223,0.0740239563838589,0.159750294054185
2018-08-01,"Western Site 002","W002","Western",27.6353627576245,0.0532957389972145,0.115016953869499
2018-08-01,"Western Site 003","W003","Western",42.6685358051074,0.0822877256074702,0.177584244412392
2018-08-01,"Western Site 004","W004","Western",38.7078257134154,0.0746493611994542,0.161099973375244
2018-08-01,"Kampala Site 001","K001","Kampala",24.8133882707257,0.0604361669341387,0.0569998003798537
2018-08-01,"Kampala Site 002","K002","Kampala",19.3467664251473,0.0471215132955238,0.0444422104791738
2018-09-01,"Central Site 001","C001","Central",72.1993345959443,0.232035669196053,0.257555631895828
2018-09-01,"Central Site 002","C002","Central",64.1767645066207,0.206252572582126,0.22893683477882
2018-09-01,"Central Site 003","C003","Central",71.5131120687603,0.229830273478715,0.255107680296286
2018-09-01,"Eastern Site 001","E001","Eastern",141.480704968327,0.371214445533573,0.389077525918347
2018-09-01,"Eastern Site 002","E002","Eastern",149.88132155774,0.393255827290027,0.412179553290413
2018-09-01,"Eastern Site 003","E003","Eastern",122.758488881945,0.322091442752228,0.337590692316346
2018-09-01,"Eastern Site 004","E004","Eastern",95.9978396835965,0.251877348494588,0.263997850208349
2018-09-01,"Northern Site 001","N001","Northern",60.612690924056,0.16257815086937,0.169528920167566
2018-09-01,"Northern Site 002","N002","Northern",54.9122405801125,0.147288140445609,0.153585209757342
2018-09-01,"Northern Site 003","N003","Northern",59.2596760943833,0.158949032185584,0.165744644308035
2018-09-01,"Western Site 001","W001","Western",95.379101391203,0.267162291490223,0.335706058092319
2018-09-01,"Western Site 002","W002","Western",90.537212244704,0.25359988441517,0.318664048937459
2018-09-01,"Western Site 003","W003","Western",81.7165867742321,0.228892810447227,0.287618071743193
2018-09-01,"Western Site 004","W004","Western",90.899682750025,0.254615184930552,0.319939837267829
2018-09-01,"Kampala Site 001","K001","Kampala",48.7446326045812,0.129852693756908,0.124637781181351
2018-09-01,"Kampala Site 002","K002","Kampala",43.014515136393,0.114588014364949,0.109986134651629
2018-10-01,"Central Site 001","C001","Central",134.272326429182,0.375948291482738,0.484678644694155
2018-10-01,"Central Site 002","C002","Central",124.864260126617,0.349606702365557,0.450718640082744
2018-10-01,"Central Site 003","C003","Central",134.523649777166,0.376651970236189,0.48558583877443
2018-10-01,"Eastern Site 001","E001","Eastern",164.279510094082,0.430216314737895,0.500787747432929
2018-10-01,"Eastern Site 002","E002","Eastern",190.841455702471,0.499776921202848,0.581758873418412
2018-10-01,"Eastern Site 003","E003","Eastern",259.984989610291,0.680850484964642,0.792535217804996
2018-10-01,"Eastern Site 004","E004","Eastern",188.510844091762,0.493673499433023,0.574654264097387
2018-10-01,"Northern Site 001","N001","Northern",101.014549064616,0.269208525072865,0.298940984216549
2018-10-01,"Northern Site 002","N002","Northern",137.693198961245,0.366958852444217,0.407487246129959
2018-10-01,"Northern Site 003","N003","Northern",171.823287242041,0.45791714322273,0.508491331942709
2018-10-01,"Western Site 001","W001","Western",151.692524397397,0.499312545110055,0.568411026430662
2018-10-01,"Western Site 002","W002","Western",128.694175039748,0.423610961286355,0.482233309918109
2018-10-01,"Western Site 003","W003","Western",137.357068737926,0.452125823951066,0.514694265514979
2018-10-01,"Western Site 004","W004","Western",125.020460889137,0.411518529112554,0.468467439520364
2018-10-01,"Kampala Site 001","K001","Kampala",86.029438144061,0.261734407657588,0.330418013810747
2018-10-01,"Kampala Site 002","K002","Kampala",51.7884809912921,0.157560338509288,0.19890687881471
2018-11-01,"Central Site 001","C001","Central",137.955947367909,0.338093281214338,0.409923254107543
2018-11-01,"Central Site 002","C002","Central",161.612067242845,0.396068130011449,0.480215211965877
2018-11-01,"Central Site 003","C003","Central",168.878199813405,0.413875485543339,0.50180584843302
2018-11-01,"Eastern Site 001","E001","Eastern",268.444602542036,0.689118188304985,0.783160813626624
2018-11-01,"Eastern Site 002","E002","Eastern",256.741002831665,0.659074136933921,0.749016708717309
2018-11-01,"Eastern Site 003","E003","Eastern",171.380912293213,0.439948140775381,0.49998701199667
2018-11-01,"Eastern Site 004","E004","Eastern",246.146642240342,0.631877588715751,0.718108700204623
2018-11-01,"Northern Site 001","N001","Northern",179.309963047521,0.482234370279082,0.48990320716003
2018-11-01,"Northern Site 002","N002","Northern",170.123375840277,0.457528057135037,0.464803996501606
2018-11-01,"Northern Site 003","N003","Northern",193.137039795003,0.519420768261638,0.527680969918501
2018-11-01,"Western Site 001","W001","Western",116.786921898264,0.345216995928007,0.458088521588799
2018-11-01,"Western Site 002","W002","Western",159.345869859863,0.471019371111404,0.625023014211926
2018-11-01,"Western Site 003","W003","Western",121.799390021079,0.360033630868095,0.477749576735809
2018-11-01,"Western Site 004","W004","Western",102.172127540162,0.302016307679671,0.400763014314452
2018-11-01,"Kampala Site 001","K001","Kampala",81.150585449061,0.241874251053823,0.25917615332385
2018-11-01,"Kampala Site 002","K002","Kampala",61.0488441893767,0.181959789745151,0.194975852784224
2018-12-01,"Central Site 001","C001","Central",77.6748961049803,0.172961570542637,0.252773182944798
2018-12-01,"Central Site 002","C002","Central",72.7616551546345,0.162021074786097,0.236784290575825
2018-12-01,"Central Site 003","C003","Central",91.8503882274424,0.204526664333069,0.298903714728977
2018-12-01,"Eastern Site 001","E001","Eastern",109.104915130998,0.277681552567884,0.344240799833005
2018-12-01,"Eastern Site 002","E002","Eastern",102.37982472235,0.260565609224813,0.323022227796698
2018-12-01,"Eastern Site 003","E003","Eastern",85.7200014865507,0.218164901831669,0.270458226725964
2018-12-01,"Eastern Site 004","E004","Eastern",103.35568158491,0.263049250299592,0.326101188506092
2018-12-01,"Northern Site 001","N001","Northern",94.8938774057381,0.208269152890407,0.237293176514487
2018-12-01,"Northern Site 002","N002","Northern",100.42673543537,0.220412440596604,0.251128731483345
2018-12-01,"Northern Site 003","N003","Northern",137.916694447908,0.302693850302865,0.344876734038303
2018-12-01,"Western Site 001","W001","Western",74.5094128468807,0.193222335562766,0.246249451447619
2018-12-01,"Western Site 002","W002","Western",73.9981422656256,0.191896477633679,0.244559730708118
2018-12-01,"Western Site 003","W003","Western",75.7854420094819,0.196531411901224,0.250466656620976
2018-12-01,"Western Site 004","W004","Western",92.4664493762898,0.239789613513656,0.305596455081629
2018-12-01,"Kampala Site 001","K001","Kampala",28.9768219085192,0.0781770168675169,0.0986338852244936
2018-12-01,"Kampala Site 002","K002","Kampala",36.3327098431444,0.0980225809171648,0.123672511218697
2019-01-01,"Central Site 001","C001","Central",18.8389215432979,0.0516883313117029,0.0655437717516329
2019-01-01,"Central Site 002","C002","Central",29.9191573266828,0.0820891638045338,0.104093772794491
2019-01-01,"Central Site 003","C003","Central",24.6275622597953,0.067570619398686,0.0856834249160832
2019-01-01,"Eastern Site 001","E001","Eastern",61.1290554805012,0.223154979401315,0.177423359464274
2019-01-01,"Eastern Site 002","E002","Eastern",56.2020216745505,0.205168571483935,0.163122944004319
2019-01-01,"Eastern Site 003","E003","Eastern",58.3263067340966,0.212923390938927,0.169288551975223
2019-01-01,"Eastern Site 004","E004","Eastern",46.1100048456789,0.168327108944358,0.133831479978352
2019-01-01,"Northern Site 001","N001","Northern",42.3235117373079,0.114503042718659,0.100134265446963
